idx,input,expected_text,generated_text,input_skills_all,expected_skills_all,generated_skills_all,num_skills_all,num_gen_skills_all,percent_skills_match_all,num_skills_match_all,rouge_scores_skill_all,bleu_scores_skill_all,rouge1_avg_skill_all,rouge2_avg_skill_all,rougeL_avg_skill_all,bleu_avg_skill_all,levenshtein_skill_all,mismatched_ALL,Problem type
322,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill_C>hohe körperliche</SoftSkill_C> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus. ->,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill>hohe körperliche Belastbarkeit</SoftSkill> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus.,Eine <SoftSkill>einwandfreie Gesundheit</SoftSkill> und eine <SoftSkill>hohe körperliche Belastbarkeit</SoftSkill> und <SoftSkill>mentale Belastbarkeit</SoftSkill> setzen wir ebenfalls voraus.,"['einwandfreie Gesundheit', 'hohe körperliche', 'mentale Belastbarkeit']","['einwandfreie Gesundheit', 'hohe körperliche Belastbarkeit', 'mentale Belastbarkeit']","['einwandfreie Gesundheit', 'hohe körperliche Belastbarkeit', 'mentale Belastbarkeit']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
323,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill_C>Zahlen</SoftSkill_C> und du bist bereit 3 Jahre dein Bestes zu geben? ->,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill>Freude an Zahlen</SoftSkill> und du bist bereit 3 Jahre dein Bestes zu geben?,Zudem hast du <SoftSkill>Freude an Sprachen</SoftSkill> und <SoftSkill>Freude an Zahlen</SoftSkill> und du bist bereit 3 Jahre dein Bestes zu geben?,"['Freude an Sprachen', 'Zahlen']","['Freude an Sprachen', 'Freude an Zahlen']","['Freude an Sprachen', 'Freude an Zahlen']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MWA
324," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill_C>Selbständiges</SoftSkill_C> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil) ->"," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil)"," Kaufmännische Ausbildung Spediteur
<SoftSkill>Freundliches Auftreten</SoftSkill> und <SoftSkill>Eigeninitiative</SoftSkill>
Berufserfahrung in der Spedition
<SoftSkill>Selbständiges Arbeiten</SoftSkill> und <SoftSkill>zuverlässiges Arbeiten</SoftSkill>, <SoftSkill>kundenorientiert</SoftSkill>
Sprachen Deutsch und Spanisch Pflicht (weitere Sprachen von Vorteil)","['Freundliches Auftreten', 'Eigeninitiative', 'Selbständiges', 'zuverlässiges Arbeiten', 'kundenorientiert']","['Freundliches Auftreten', 'Eigeninitiative', 'Selbständiges Arbeiten', 'zuverlässiges Arbeiten', 'kundenorientiert']","['Freundliches Auftreten', 'Eigeninitiative', 'Selbständiges Arbeiten', 'zuverlässiges Arbeiten', 'kundenorientiert']",5,5,100.0,5.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999999,0.5999999970000001,0.9999999949999999,1.0,0,False,OWA
325," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill_C>Selbstständige</SoftSkill_C> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm. ->"," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill>Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm."," <SoftSkill>Kontaktfreude</SoftSkill>, <SoftSkill>Kommunikationsstärke</SoftSkill> und <SoftSkill>Verhandlungsgeschick</SoftSkill>
<SoftSkill>Selbstständige Arbeitsweise</SoftSkill> und <SoftSkill>zielorientierte Arbeitsweise</SoftSkill> sowie <SoftSkill>hohes Engagement</SoftSkill>
Abgeschlossene kaufm.","['Kontaktfreude', 'Kommunikationsstärke', 'Verhandlungsgeschick', 'Selbstständige', 'zielorientierte Arbeitsweise', 'hohes Engagement']","['Kontaktfreude', 'Kommunikationsstärke', 'Verhandlungsgeschick', 'Selbstständige Arbeitsweise', 'zielorientierte Arbeitsweise', 'hohes Engagement']","['Kontaktfreude', 'Kommunikationsstärke', 'Verhandlungsgeschick', 'Selbstständige Arbeitsweise', 'zielorientierte Arbeitsweise', 'hohes Engagement']",6,6,100.0,6.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999999,0.4999999975,0.9999999949999999,1.0,0,False,OWA
326," Zudem bist du eine <SoftSkill_C>offene</SoftSkill_C>, <SoftSkill_C>zuverlässige</SoftSkill_C> und <SoftSkill>aufgestellte Person</SoftSkill>. ->"," Zudem bist du eine <SoftSkill>offene Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>aufgestellte Person</SoftSkill>."," Zudem bist du eine <SoftSkill>offene Person</SoftSkill>, <SoftSkill>zuverlässige Person</SoftSkill> und <SoftSkill>aufgestellte Person</SoftSkill>.","['offene', 'zuverlässige', 'aufgestellte Person']","['offene Person', 'zuverlässige Person', 'aufgestellte Person']","['offene Person', 'zuverlässige Person', 'aufgestellte Person']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,MC
327," Abgeschlossene Grundbildung im Detailhandel (Bereich Lebensmittel) oder entsprechende Berufserfahrung
<SoftSkill>Freude am Kundenkontakt</SoftSkill>
<SoftSkill>Selbstständigkeit</SoftSkill>, <SoftSkill>Teamfähigkeit</SoftSkill> und <SoftSkill>Flexibilität</SoftSkill>
<SoftSkill_C>Zuverlässige</SoftSkill_C>, <SoftSkill_C>saubere</SoftSkill_C> und <SoftSkill>genaue Arbeitsweise</SoftSkill> ->"," Abgeschlossene Grundbildung im Detailhandel (Bereich Lebensmittel) oder entsprechende Berufserfahrung
<SoftSkill>Freude am Kundenkontakt</SoftSkill>
<SoftSkill>Selbstständigkeit</SoftSkill>, <SoftSkill>Teamfähigkeit</SoftSkill> und <SoftSkill>Flexibilität</SoftSkill>
<SoftSkill>Zuverlässige Arbeitsweise</SoftSkill>, <SoftSkill>saubere Arbeitsweise</SoftSkill> und <SoftSkill>genaue Arbeitsweise</SoftSkill>"," Abgeschlossene Grundbildung im Detailhandel (Bereich Lebensmittel) oder entsprechende Berufserfahrung
<SoftSkill>Freude am Kundenkontakt</SoftSkill>
<SoftSkill>Selbstständigkeit</SoftSkill>, <SoftSkill>Teamfähigkeit</SoftSkill> und <SoftSkill>Flexibilität</SoftSkill>
<SoftSkill>Zuverlässige Arbeitsweise</SoftSkill>, <SoftSkill>saubere Arbeitsweise</SoftSkill> und <SoftSkill>genaue Arbeitsweise</SoftSkill>","['Freude am Kundenkontakt', 'Selbstständigkeit', 'Teamfähigkeit', 'Flexibilität', 'Zuverlässige', 'saubere', 'genaue Arbeitsweise']","['Freude am Kundenkontakt', 'Selbstständigkeit', 'Teamfähigkeit', 'Flexibilität', 'Zuverlässige Arbeitsweise', 'saubere Arbeitsweise', 'genaue Arbeitsweise']","['Freude am Kundenkontakt', 'Selbstständigkeit', 'Teamfähigkeit', 'Flexibilität', 'Zuverlässige Arbeitsweise', 'saubere Arbeitsweise', 'genaue Arbeitsweise']",7,7,100.0,7.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999998,0.5714285685714285,0.9999999949999998,1.0,0,False,MC
328," <SoftSkill>Interesse für Technik</SoftSkill> und ein <SoftSkill>analytisches Denkvermögen</SoftSkill>
eine <SoftSkill>hohe Auffassungsgabe</SoftSkill>
<SoftSkill>Motivation</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>
Du <SoftSkill>arbeitest gerne verantwortungsbewusst</SoftSkill> und <SoftSkill_C>selbständig</SoftSkill_C> und Du bist <SoftSkill>kontaktfreudig</SoftSkill>. ->"," <SoftSkill>Interesse für Technik</SoftSkill> und ein <SoftSkill>analytisches Denkvermögen</SoftSkill>
eine <SoftSkill>hohe Auffassungsgabe</SoftSkill>
<SoftSkill>Motivation</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>
Du <SoftSkill>arbeitest gerne verantwortungsbewusst</SoftSkill> und <SoftSkill>arbeitest gerne selbständig</SoftSkill> und Du bist <SoftSkill>kontaktfreudig</SoftSkill>."," <SoftSkill>Interesse für Technik</SoftSkill> und ein <SoftSkill>analytisches Denkvermögen</SoftSkill>
eine <SoftSkill>hohe Auffassungsgabe</SoftSkill>
<SoftSkill>Motivation</SoftSkill> und eine <SoftSkill>hohe Lernbereitschaft</SoftSkill>
Du <SoftSkill>arbeitest gerne verantwortungsbewusst</SoftSkill> und <SoftSkill>arbeitest gerne selbständig</SoftSkill> und Du bist <SoftSkill>kontaktfreudig</SoftSkill>.","['Interesse für Technik', 'analytisches Denkvermögen', 'hohe Auffassungsgabe', 'Motivation', 'hohe Lernbereitschaft', 'arbeitest gerne verantwortungsbewusst', 'selbständig', 'kontaktfreudig']","['Interesse für Technik', 'analytisches Denkvermögen', 'hohe Auffassungsgabe', 'Motivation', 'hohe Lernbereitschaft', 'arbeitest gerne verantwortungsbewusst', 'arbeitest gerne selbständig', 'kontaktfreudig']","['Interesse für Technik', 'analytisches Denkvermögen', 'hohe Auffassungsgabe', 'Motivation', 'hohe Lernbereitschaft', 'arbeitest gerne verantwortungsbewusst', 'arbeitest gerne selbständig', 'kontaktfreudig']",8,8,100.0,8.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999998,0.7499999962499999,0.9999999949999998,1.0,0,False,MWA
329,Sie sind eine <SoftSkill>überzeugende Persönlichkeit</SoftSkill> mit <SoftSkill_C>ausgeprägten Kommunikations-</SoftSkill_C> und <SoftSkill>Verhandlungsfähigkeiten</SoftSkill>. ->,Sie sind eine <SoftSkill>überzeugende Persönlichkeit</SoftSkill> mit <SoftSkill>ausgeprägten Kommunikationsfähigkeiten</SoftSkill> und <SoftSkill>Verhandlungsfähigkeiten</SoftSkill>.,Sie sind eine <SoftSkill>überzeugende Persönlichkeit</SoftSkill> mit <SoftSkill>ausgeprägten Kommunikationsfähigkeiten</SoftSkill> und <SoftSkill>Verhandlungsfähigkeiten</SoftSkill>.,"['überzeugende Persönlichkeit', 'ausgeprägten Kommunikations-', 'Verhandlungsfähigkeiten']","['überzeugende Persönlichkeit', 'ausgeprägten Kommunikationsfähigkeiten', 'Verhandlungsfähigkeiten']","['überzeugende Persönlichkeit', 'ausgeprägten Kommunikationsfähigkeiten', 'Verhandlungsfähigkeiten']",3,3,100.0,3.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0]",0.999999995,0.6666666633333334,0.999999995,1.0,0,False,HOWA
330," <SoftSkill_C>Genaues</SoftSkill_C>, <SoftSkill>qualitativ hochstehendes Arbeiten</SoftSkill>. ->"," <SoftSkill>Genaues Arbeiten</SoftSkill>, <SoftSkill>qualitativ hochstehendes Arbeiten</SoftSkill>."," <SoftSkill>Genaues Arbeiten</SoftSkill>, <SoftSkill>qualitativ hochstehendes Arbeiten</SoftSkill>.","['Genaues', 'qualitativ hochstehendes Arbeiten']","['Genaues Arbeiten', 'qualitativ hochstehendes Arbeiten']","['Genaues Arbeiten', 'qualitativ hochstehendes Arbeiten']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
331,<SoftSkill>Mit viel Freude</SoftSkill> und <SoftSkill>Engagement</SoftSkill> <SoftSkill>erfüllen Sie die Kundenanliegen in der Kundenzone kompetent</SoftSkill> und <SoftSkill_C>zuvorkommend</SoftSkill_C>. ->,<SoftSkill>Mit viel Freude</SoftSkill> und <SoftSkill>Engagement</SoftSkill> <SoftSkill>erfüllen Sie die Kundenanliegen in der Kundenzone kompetent</SoftSkill> und <SoftSkill>erfüllen Sie die Kundenanliegen in der Kundenzone zuvorkommend</SoftSkill>.,<SoftSkill>Mit viel Freude</SoftSkill> und <SoftSkill>Engagement</SoftSkill> <SoftSkill>erfüllen Sie die Kundenanliegen in der Kundenzone kompetent</SoftSkill> und <SoftSkill>erfüllen Sie die Kundenanliegen in der Kundenzone zuvorkommend</SoftSkill>.,"['Mit viel Freude', 'Engagement', 'erfüllen Sie die Kundenanliegen in der Kundenzone kompetent', 'zuvorkommend']","['Mit viel Freude', 'Engagement', 'erfüllen Sie die Kundenanliegen in der Kundenzone kompetent', 'erfüllen Sie die Kundenanliegen in der Kundenzone zuvorkommend']","['Mit viel Freude', 'Engagement', 'erfüllen Sie die Kundenanliegen in der Kundenzone kompetent', 'erfüllen Sie die Kundenanliegen in der Kundenzone zuvorkommend']",4,4,100.0,4.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 0.0, 'p': 0.0, 'f': 0.0}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0]",0.999999995,0.74999999625,0.999999995,1.0,0,False,MWA
332,•  Bist du <SoftSkill_C>handwerklich</SoftSkill_C> und <SoftSkill>technisch geschickt</SoftSkill>? ->,Bist du <SoftSkill>handwerklich geschickt</SoftSkill> und <SoftSkill>technisch geschickt</SoftSkill>?,Bist du <SoftSkill>handwerklich geschickt</SoftSkill> und <SoftSkill>technisch geschickt</SoftSkill>?,"['handwerklich', 'technisch geschickt']","['handwerklich geschickt', 'technisch geschickt']","['handwerklich geschickt', 'technisch geschickt']",2,2,100.0,2.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0]",0.999999995,0.999999995,0.999999995,1.0,0,False,OWA
333," •  <SoftSkill_C>Analytisches</SoftSkill_C>, <SoftSkill_C>strukturiertes</SoftSkill_C> und <SoftSkill>ganzheitliches Denken</SoftSkill> und <SoftSkill_C>geplantes</SoftSkill_C>, <SoftSkill>organisiertes
Handeln</SoftSkill> ->"," • <SoftSkill>Analytisches Denken</SoftSkill>, <SoftSkill>strukturiertes Denken</SoftSkill> und <SoftSkill>ganzheitliches Denken</SoftSkill> und <SoftSkill>geplantes Handeln</SoftSkill>, <SoftSkill>organisiertes Handeln</SoftSkill>"," • <SoftSkill>Analytisches Denken</SoftSkill>, <SoftSkill>strukturiertes Denken</SoftSkill> und <SoftSkill>ganzheitliches Denken</SoftSkill> und <SoftSkill>geplantes Handeln</SoftSkill>, <SoftSkill>organisiertes Handeln</SoftSkill>","['Analytisches', 'strukturiertes', 'ganzheitliches Denken', 'geplantes']","['Analytisches Denken', 'strukturiertes Denken', 'ganzheitliches Denken', 'geplantes Handeln', 'organisiertes Handeln']","['Analytisches Denken', 'strukturiertes Denken', 'ganzheitliches Denken', 'geplantes Handeln', 'organisiertes Handeln']",5,5,100.0,5.0,"[[{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}], [{'rouge-1': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-2': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}, 'rouge-l': {'r': 1.0, 'p': 1.0, 'f': 0.999999995}}]]","[1.0, 1.0, 1.0, 1.0, 1.0]",0.9999999949999999,0.9999999949999999,0.9999999949999999,1.0,0,False,MC
